step,phase,ee_x,ee_y,ee_z,joint_base,joint_shoulder,joint_elbow,joint_wrist_pitch,joint_wrist_roll,joint_left_finger,joint_right_finger
362,joint1_back,-0.1080663725733757,1.7376843075567194e-08,0.31220871210098267,1.862645149230957e-09,-0.2250000685453415,-1.0470000505447388,0.0,0.0,0.25999999046325684,-0.25999999046325684
363,joint1_back,-0.10713592171669006,1.7237733018760082e-08,0.31310537457466125,1.862645149230957e-09,-0.21666672825813293,-1.0470000505447388,0.0,0.0,0.25999999046325684,-0.25999999046325684
364,joint1_back,-0.10619800537824631,1.7097505633500987e-08,0.31399425864219666,1.862645149230957e-09,-0.20833338797092438,-1.0470000505447388,0.0,0.0,0.25999999046325684,-0.25999999046325684
365,joint1_back,-0.1052527204155922,1.6956178683358303e-08,0.3148753046989441,1.862645149230957e-09,-0.20000004768371582,-1.0470000505447388,0.0,0.0,0.25999999046325684,-0.25999999046325684
366,joint1_back,-0.10430008918046951,1.681375216833203e-08,0.3157484531402588,1.862645149230957e-09,-0.19166670739650726,-1.0470000505447388,0.0,0.0,0.25999999046325684,-0.25999999046325684
367,joint1_back,-0.1033402606844902,1.667025095741792e-08,0.3166136145591736,1.862645149230957e-09,-0.1833333671092987,-1.0470000505447388,0.0,0.0,0.25999999046325684,-0.25999999046325684
368,joint1_back,-0.10237327218055725,1.6525676826972813e-08,0.3174707293510437,1.862645149230957e-09,-0.17500002682209015,-1.0470000505447388,0.0,0.0,0.25999999046325684,-0.25999999046325684
369,joint1_back,-0.10139914602041245,1.6380036882424065e-08,0.31831976771354675,1.862645149230957e-09,-0.1666666865348816,-1.0470000505447388,0.0,0.0,0.25999999046325684,-0.25999999046325684
370,joint1_back,-0.10041798651218414,1.6233345334626392e-08,0.31916069984436035,1.862645149230957e-09,-0.15833334624767303,-1.0470000505447388,0.0,0.0,0.25999999046325684,-0.25999999046325684
371,joint1_back,-0.09942977130413055,1.6085602183579795e-08,0.31999337673187256,1.862645149230957e-09,-0.15000000596046448,-1.0470000505447388,0.0,0.0,0.25999999046325684,-0.25999999046325684
372,joint1_back,-0.09842678904533386,-9.265763219445944e-05,0.320792019367218,0.0009416551329195499,-0.14143897593021393,-1.048079013824463,0.0009666403057053685,-0.00046640189248137176,0.2604179084300995,-0.2591429650783539
373,joint1_back,-0.09737558662891388,-0.000463398260762915,0.3215606212615967,0.004758876748383045,-0.13226468861103058,-1.0513477325439453,0.004250789526849985,-0.002352269133552909,0.25962188839912415,-0.25831717252731323
374,joint1_back,-0.0963134840130806,-0.000683829071931541,0.32241711020469666,0.007100256159901619,-0.12353768944740295,-1.051902174949646,0.005528979003429413,-0.0034973511938005686,0.25565090775489807,-0.2615289092063904
375,joint1_back,-0.09526872634887695,-0.0007299685967154801,0.3232809603214264,0.00766238197684288,-0.11519091576337814,-1.0510728359222412,0.005383090116083622,-0.00378117011860013,0.2522667944431305,-0.26488712430000305
376,joint1_back,-0.0942426472902298,-0.0007215770310722291,0.3240702152252197,0.00765663618221879,-0.10680878162384033,-1.051106572151184,0.00533765833824873,-0.00386209599673748,0.252224326133728,-0.264835387468338
377,joint1_back,-0.09321271628141403,-0.0007075120229274035,0.3248484432697296,0.007590385619550943,-0.09844518452882767,-1.0511034727096558,0.005206766538321972,-0.0039084358140826225,0.2524111270904541,-0.26459020376205444
378,joint1_back,-0.09217638522386551,-0.0006936044665053487,0.3256182074546814,0.007524824235588312,-0.09008276462554932,-1.0510892868041992,0.0050591775216162205,-0.003953239414840937,0.2526067793369293,-0.2643383741378784
379,joint1_back,-0.09113418310880661,-0.0006785599980503321,0.3263794481754303,0.00744568882510066,-0.08172661066055298,-1.0510472059249878,0.004877340979874134,0.0005851782625541091,0.2557726204395294,-0.2670210897922516
380,joint1_back,-0.09067802131175995,-0.000680325785651803,0.32715854048728943,0.007502601481974125,-0.08074373751878738,-1.0311121940612793,-0.016886144876480103,-0.00496468972414732,0.27957430481910706,-0.24555380642414093
381,joint1_back,-0.0900181382894516,-0.0009599319309927523,0.3278725743293762,0.010663645341992378,-0.07708507776260376,-1.019838809967041,-0.029257996007800102,-0.014312343671917915,0.29407915472984314,-0.2268407940864563
382,joint1_back,-0.08917167037725449,-0.0013923991937190294,0.3285650312900543,0.015613619238138199,-0.07113207876682281,-1.015159010887146,-0.03437044471502304,-0.028277220204472542,0.29810601472854614,-0.21082331240177155
383,joint1_back,-0.08833364397287369,-0.0018019950948655605,0.3292781114578247,0.020397160202264786,-0.0655355229973793,-1.009903073310852,-0.03925055265426636,-0.033941637724637985,0.3063899874687195,-0.20169544219970703
384,joint1_back,-0.08741003274917603,-0.0022263582795858383,0.33001068234443665,0.025465067476034164,-0.05913327634334564,-1.0068327188491821,-0.041116710752248764,-0.03896854817867279,0.31021440029144287,-0.19708070158958435
385,joint1_back,-0.08629211038351059,-0.002720965538173914,0.33074524998664856,0.03152192384004593,-0.050521332770586014,-1.0089137554168701,-0.03758964315056801,-0.04228971526026726,0.30725324153900146,-0.19932469725608826
386,joint1_back,-0.08479371666908264,-0.0033340880181640387,0.331358402967453,0.03930018097162247,-0.03674828261137009,-1.0226420164108276,-0.025011997669935226,-0.04150071740150452,0.29796740412712097,-0.20777668058872223
387,joint1_back,-0.08323323726654053,-0.003785347333177924,0.33202648162841797,0.045447900891304016,-0.022800719365477562,-1.0352394580841064,-0.01315263006836176,-0.039169806987047195,0.28491201996803284,-0.2208869755268097
388,joint1_back,-0.08158503472805023,-0.004096753895282745,0.3327021300792694,0.05017289146780968,-0.008066521026194096,-1.048148512840271,-0.0015351034235209227,-0.03578202426433563,0.26890936493873596,-0.23651203513145447
389,joint1_back,-0.07981960475444794,-0.004255905747413635,0.33332327008247375,0.053269077092409134,0.008210515603423119,-1.0629284381866455,0.009990015998482704,-0.029385413974523544,0.25281864404678345,-0.25316932797431946
390,joint2_pos,-0.07934242486953735,-0.004242620896548033,0.33413341641426086,0.05342191085219383,0.008282137103378773,-1.0532996654510498,0.010692072100937366,-0.02243577316403389,0.24866299331188202,-0.26683351397514343
391,joint2_pos,-0.07886596769094467,-0.004217321518808603,0.3349422216415405,0.05342404171824455,0.00823423732072115,-1.043440580368042,0.011266781017184258,-0.015519166365265846,0.2445605993270874,-0.28045520186424255
392,joint2_pos,-0.07838933169841766,-0.004180233459919691,0.335747629404068,0.05327661707997322,0.00809078011661768,-1.0334250926971436,0.011760445311665535,-0.00866224430501461,0.24052682518959045,-0.2939487397670746
393,joint2_pos,-0.07791164517402649,-0.004131701774895191,0.3365474343299866,0.05298146232962608,0.007876922376453876,-1.0233229398727417,0.012209911830723286,-0.001904372009448707,0.23657706379890442,-0.3072114884853363
394,joint2_pos,-0.07743176817893982,-0.004072315525263548,0.3373397886753082,0.052544280886650085,0.007618951145559549,-1.0131996870040894,0.012644568458199501,0.004675731528550386,0.23269549012184143,-0.32012391090393066
395,joint2_pos,-0.07694588601589203,-0.0040195700712502,0.3381291627883911,0.0521918348968029,0.0073172589763998985,-1.00303053855896,0.013126368634402752,0.010703109204769135,0.22843210399150848,-0.33280622959136963
396,joint2_pos,-0.0764518529176712,-0.003997839521616697,0.33892056345939636,0.05224500969052315,0.006941525731235743,-0.9927391409873962,0.01369350403547287,0.017150381579995155,0.22430498898029327,-0.3462595045566559
397,joint2_pos,-0.07595652341842651,-0.003967515658587217,0.3397068977355957,0.05218708887696266,0.006489801220595837,-0.9823881387710571,0.014300677925348282,0.023545032367110252,0.2202085703611374,-0.3596216142177582
398,joint2_pos,-0.07546280324459076,-0.003924042917788029,0.3404868543148041,0.051953211426734924,0.0059408703818917274,-0.9719720482826233,0.014943667687475681,0.02979876659810543,0.21618950366973877,-0.3727060854434967
399,joint2_pos,-0.07497645169496536,-0.0038605453446507454,0.34125837683677673,0.05144519731402397,0.005250320769846439,-0.9614641070365906,0.015609871596097946,0.03576407954096794,0.2123245894908905,-0.3852207660675049
400,joint2_pos,-0.07449661940336227,-0.0037774858064949512,0.34201809763908386,0.050664059817790985,0.004456153605133295,-0.9509575963020325,0.016319584101438522,0.04136308282613754,0.20867466926574707,-0.39694905281066895
401,joint2_pos,-0.07401830703020096,-0.003687863703817129,0.3427684009075165,0.049783091992139816,0.0035917959176003933,-0.9404904842376709,0.017137842252850533,0.04670391604304314,0.20513510704040527,-0.4082159698009491
402,joint2_pos,-0.07354012131690979,-0.003596184542402625,0.34351029992103577,0.04886198043823242,0.0026618463452905416,-0.9300701022148132,0.018098903819918633,0.051856815814971924,0.20167508721351624,-0.4191787540912628
403,joint2_pos,-0.07306689023971558,-0.0034843902103602886,0.34423235058784485,0.047651611268520355,0.001726296148262918,-0.9198561906814575,0.0190956462174654,0.05645693838596344,0.1986081749200821,-0.42878809571266174
404,joint2_pos,-0.07260027527809143,-0.003357822308316827,0.34493741393089294,0.046218082308769226,0.0007439477485604584,-0.9097873568534851,0.020158804953098297,0.0604366771876812,0.19582264125347137,-0.4371609687805176
405,joint2_pos,-0.07213784009218216,-0.003220669226720929,0.3456251621246338,0.044616881757974625,-0.000252262398134917,-0.8999050855636597,0.021291453391313553,0.0637698546051979,0.19328458607196808,-0.4442959427833557
406,joint2_pos,-0.07171262055635452,-0.003026295220479369,0.34627121686935425,0.04217549040913582,-0.0013798798900097609,-0.8902899026870728,0.022223608568310738,0.06554915010929108,0.1921166032552719,-0.44749778509140015
407,joint2_pos,-0.07130856066942215,-0.002800081390887499,0.3468780219554901,0.0392472967505455,-0.002472100080922246,-0.8810851573944092,0.02294974774122238,0.06639812886714935,0.19243192672729492,-0.4475248157978058
408,joint2_pos,-0.07068471610546112,-0.002888777293264866,0.347657173871994,0.04084618762135506,-0.0030013713985681534,-0.8710935711860657,0.025844406336545944,0.06545878201723099,0.1794200837612152,-0.4615398347377777
409,joint2_pos,-0.07024776935577393,-0.002663390012457967,0.3482219874858856,0.03789655119180679,-0.0035238026175647974,-0.8626537322998047,0.026083238422870636,0.035117920488119125,0.1608182042837143,-0.4395359456539154
410,joint2_pos,-0.06982498615980148,-0.0024168845266103745,0.3487122356891632,0.03460032492876053,-0.0035198377445340157,-0.8551186323165894,0.025118133053183556,0.012905069626867771,0.15169717371463776,-0.41758352518081665
411,joint2_pos,-0.06946036219596863,-0.0021181271877139807,0.34914207458496094,0.03048504889011383,-0.0036155064590275288,-0.847894012928009,0.0233664158731699,-0.0032112402841448784,0.15072879195213318,-0.3947035074234009
412,joint2_pos,-0.069161057472229,-0.0017412323504686356,0.34948357939720154,0.025171514600515366,-0.0035754558630287647,-0.841392457485199,0.020373083651065826,-0.013276573270559311,0.15941660106182098,-0.3687295615673065
413,joint2_pos,-0.06885240226984024,-0.001386652234941721,0.3498108685016632,0.020137153565883636,-0.0033399693202227354,-0.8351187705993652,0.017095332965254784,-0.01803998090326786,0.17225022614002228,-0.3453767001628876
414,joint2_pos,-0.06856293976306915,-0.0009954757988452911,0.35007062554359436,0.014518335461616516,-0.002647389890626073,-0.8297087550163269,0.01276901550590992,-0.017878670245409012,0.19209390878677368,-0.3202761113643646
415,joint2_pos,-0.0682828426361084,-0.0005909685860387981,0.3502911329269409,0.008654841221868992,-0.001689748838543892,-0.8247984051704407,0.007838108576834202,-0.01342307310551405,0.2169308215379715,-0.29513511061668396
416,joint2_pos,-0.06800904124975204,-0.0001814938586903736,0.350483238697052,0.0026690433733165264,-0.0005481220432557166,-0.8202428221702576,0.002476841676980257,-0.004942087456583977,0.2459781914949417,-0.270586758852005
417,joint2_pos,-0.06759335845708847,1.1129785093544342e-08,0.3508758842945099,1.862645149230957e-09,1.862645149230957e-09,-0.8136669397354126,0.0,0.0,0.25999999046325684,-0.25999999046325684
418,joint2_pos,-0.0670587494969368,1.1041755954011023e-08,0.35143694281578064,1.862645149230957e-09,1.862645149230957e-09,-0.8053336143493652,0.0,0.0,0.25999999046325684,-0.25999999046325684
419,joint2_pos,-0.06651942431926727,1.0952954987430985e-08,0.35199347138404846,1.862645149230957e-09,1.862645149230957e-09,-0.7970002889633179,0.0,0.0,0.25999999046325684,-0.25999999046325684
420,joint2_pos,-0.06597552448511124,1.0863395516480523e-08,0.35254552960395813,1.862645149230957e-09,1.862645149230957e-09,-0.7886669635772705,0.0,0.0,0.25999999046325684,-0.25999999046325684
421,joint2_pos,-0.06542700529098511,1.0773078429338057e-08,0.35309314727783203,1.862645149230957e-09,1.862645149230957e-09,-0.7803336381912231,0.0,0.0,0.25999999046325684,-0.25999999046325684
422,joint2_pos,-0.06487397104501724,1.0682016160501462e-08,0.3536360263824463,1.862645149230957e-09,1.862645149230957e-09,-0.7720003128051758,0.0,0.0,0.25999999046325684,-0.25999999046325684
423,joint2_pos,-0.06431641429662704,1.0590208709970739e-08,0.35417428612709045,1.862645149230957e-09,1.862645149230957e-09,-0.7636669874191284,0.0,0.0,0.25999999046325684,-0.25999999046325684
424,joint2_pos,-0.06375441700220108,1.0497673841314281e-08,0.35470789670944214,1.862645149230957e-09,1.862645149230957e-09,-0.755333662033081,0.0,0.0,0.25999999046325684,-0.25999999046325684
425,joint2_pos,-0.06318797171115875,1.0404403560926312e-08,0.35523685812950134,1.862645149230957e-09,1.862645149230957e-09,-0.7470003366470337,0.0,0.0,0.25999999046325684,-0.25999999046325684
426,joint2_pos,-0.06261713057756424,1.0310411191483126e-08,0.3557610809803009,1.862645149230957e-09,1.862645149230957e-09,-0.7386670112609863,0.0,0.0,0.25999999046325684,-0.25999999046325684
427,joint2_pos,-0.06204196438193321,1.0215704726590502e-08,0.35628050565719604,1.862645149230957e-09,1.862645149230957e-09,-0.730333685874939,0.0,0.0,0.25999999046325684,-0.25999999046325684
428,joint2_pos,-0.061462461948394775,1.0120285054426859e-08,0.356795072555542,1.862645149230957e-09,1.862645149230957e-09,-0.7220003604888916,0.0,0.0,0.25999999046325684,-0.25999999046325684
429,joint2_pos,-0.060878727585077286,1.002416727402533e-08,0.35730481147766113,1.862645149230957e-09,1.862645149230957e-09,-0.7136670351028442,0.0,0.0,0.25999999046325684,-0.25999999046325684
430,joint2_pos,-0.06029074639081955,9.927351385385919e-09,0.3578096628189087,1.862645149230957e-09,1.862645149230957e-09,-0.7053337097167969,0.0,0.0,0.25999999046325684,-0.25999999046325684
431,joint2_pos,-0.05969860404729843,9.829848934828078e-09,0.35830965638160706,1.862645149230957e-09,1.862645149230957e-09,-0.6970003843307495,0.0,0.0,0.25999999046325684,-0.25999999046325684
432,joint2_pos,-0.05910224840044975,9.73165725781655e-09,0.3588046729564667,1.862645149230957e-09,1.862645149230957e-09,-0.6886670589447021,0.0,0.0,0.25999999046325684,-0.25999999046325684
433,joint2_pos,-0.058501843363046646,9.632795894276569e-09,0.35929468274116516,1.862645149230957e-09,1.862645149230957e-09,-0.6803337335586548,0.0,0.0,0.25999999046325684,-0.25999999046325684
434,joint2_pos,-0.05789734050631523,9.533259515137615e-09,0.3597797453403473,1.862645149230957e-09,1.862645149230957e-09,-0.6720004081726074,0.0,0.0,0.25999999046325684,-0.25999999046325684
435,joint2_neg,-0.058501843363046646,9.632795894276569e-09,0.35929468274116516,1.862645149230957e-09,1.862645149230957e-09,-0.6803337335586548,0.0,0.0,0.25999999046325684,-0.25999999046325684
436,joint2_neg,-0.05910224840044975,9.73165725781655e-09,0.3588046729564667,1.862645149230957e-09,1.862645149230957e-09,-0.6886670589447021,0.0,0.0,0.25999999046325684,-0.25999999046325684
437,joint2_neg,-0.05969860404729843,9.829848934828078e-09,0.35830965638160706,1.862645149230957e-09,1.862645149230957e-09,-0.6970003843307495,0.0,0.0,0.25999999046325684,-0.25999999046325684
438,joint2_neg,-0.06029074639081955,9.927351385385919e-09,0.3578096628189087,1.862645149230957e-09,1.862645149230957e-09,-0.7053337097167969,0.0,0.0,0.25999999046325684,-0.25999999046325684
439,joint2_neg,-0.060878727585077286,1.002416727402533e-08,0.35730481147766113,1.862645149230957e-09,1.862645149230957e-09,-0.7136670351028442,0.0,0.0,0.25999999046325684,-0.25999999046325684
440,joint2_neg,-0.061462461948394775,1.0120285054426859e-08,0.356795072555542,1.862645149230957e-09,1.862645149230957e-09,-0.7220003604888916,0.0,0.0,0.25999999046325684,-0.25999999046325684
441,joint2_neg,-0.06204196438193321,1.0215704726590502e-08,0.35628050565719604,1.862645149230957e-09,1.862645149230957e-09,-0.730333685874939,0.0,0.0,0.25999999046325684,-0.25999999046325684
442,joint2_neg,-0.06261713057756424,1.0310411191483126e-08,0.3557610809803009,1.862645149230957e-09,1.862645149230957e-09,-0.7386670112609863,0.0,0.0,0.25999999046325684,-0.25999999046325684
443,joint2_neg,-0.06318797171115875,1.0404403560926312e-08,0.35523685812950134,1.862645149230957e-09,1.862645149230957e-09,-0.7470003366470337,0.0,0.0,0.25999999046325684,-0.25999999046325684
